"Disease","County","Year","Sex","Count","Population","Rate"
"Influenza Death (<65 years of age)","San Diego","2009","Male","22","1546121","1.423"
"Influenza Death (<65 years of age)","San Diego","2010","Total","2","3102904","0.064"
"Influenza Death (<65 years of age)","San Diego","2010","Female","0","1540578","0"
"Influenza Death (<65 years of age)","San Diego","2010","Male","2","1562326","0.128"
"Influenza Death (<65 years of age)","San Diego","2011","Total","15","3125734","0.48"
"Influenza Death (<65 years of age)","San Diego","2011","Female","6","1551409","0.387"
"Influenza Death (<65 years of age)","San Diego","2011","Male","9","1574325","0.572"
"Influenza Death (<65 years of age)","San Diego","2012","Total","6","3153376","0.19"
"Influenza Death (<65 years of age)","San Diego","2012","Female","1","1565261","0.064"
"Influenza Death (<65 years of age)","San Diego","2012","Male","5","1588115","0.315"
"Influenza Death (<65 years of age)","San Diego","2013","Total","23","3176770","0.724"
"Influenza Death (<65 years of age)","San Diego","2013","Female","9","1576787","0.571"
"Influenza Death (<65 years of age)","San Diego","2013","Male","14","1599983","0.875"
"Influenza Death (<65 years of age)","San Diego","2014","Total","37","3212298","1.152"
"Influenza Death (<65 years of age)","San Diego","2014","Female","15","1595079","0.94"
"Influenza Death (<65 years of age)","San Diego","2014","Male","22","1617219","1.36"
"Influenza Death (<65 years of age)","San Francisco","2009","Total","6","801799","0.748"
"Influenza Death (<65 years of age)","San Francisco","2009","Female","5","394990","1.266"
"Influenza Death (<65 years of age)","San Francisco","2009","Male","1","406809","0.246"
"Influenza Death (<65 years of age)","San Francisco","2010","Total","0","806314","0"
"Influenza Death (<65 years of age)","San Francisco","2010","Female","0","396251","0"
"Influenza Death (<65 years of age)","San Francisco","2010","Male","0","410063","0"
"Influenza Death (<65 years of age)","San Francisco","2011","Total","1","813595","0.123"
"Influenza Death (<65 years of age)","San Francisco","2011","Female","0","400054","0"
"Influenza Death (<65 years of age)","San Francisco","2011","Male","1","413541","0.242"
"Influenza Death (<65 years of age)","San Francisco","2012","Total","0","822403","0"
"Influenza Death (<65 years of age)","San Francisco","2012","Female","0","404740","0"
"Influenza Death (<65 years of age)","San Francisco","2012","Male","0","417663","0"
"Influenza Death (<65 years of age)","San Francisco","2013","Total","3","830956","0.361"
"Influenza Death (<65 years of age)","San Francisco","2013","Female","0","409265","0"
"Influenza Death (<65 years of age)","San Francisco","2013","Male","3","421691","0.711"
"Influenza Death (<65 years of age)","San Francisco","2014","Total","2","837831","0.239"
"Influenza Death (<65 years of age)","San Francisco","2014","Female","2","412902","0.484"
"Influenza Death (<65 years of age)","San Francisco","2014","Male","0","424929","0"
"Influenza Death (<65 years of age)","San Joaquin","2009","Total","3","680421","0.441"
"Influenza Death (<65 years of age)","San Joaquin","2009","Female","2","341446","0.586"
"Influenza Death (<65 years of age)","San Joaquin","2009","Male","1","338975","0.295"
"Influenza Death (<65 years of age)","San Joaquin","2010","Total","0","686576","0"
"Influenza Death (<65 years of age)","San Joaquin","2010","Female","0","344584","0"
"Influenza Death (<65 years of age)","San Joaquin","2010","Male","0","341992","0"
"Influenza Death (<65 years of age)","San Joaquin","2011","Total","2","692713","0.289"
"Influenza Death (<65 years of age)","San Joaquin","2011","Female","2","347567","0.575"
"Influenza Death (<65 years of age)","San Joaquin","2011","Male","0","345146","0"
"Influenza Death (<65 years of age)","San Joaquin","2012","Total","4","697758","0.573"
"Influenza Death (<65 years of age)","San Joaquin","2012","Female","2","350020","0.571"
"Influenza Death (<65 years of age)","San Joaquin","2012","Male","2","347738","0.575"
"Influenza Death (<65 years of age)","San Joaquin","2013","Total","1","702669","0.142"
"Influenza Death (<65 years of age)","San Joaquin","2013","Female","1","352410","0.284"
"Influenza Death (<65 years of age)","San Joaquin","2013","Male","0","350259","0"
"Influenza Death (<65 years of age)","San Joaquin","2014","Total","8","711797","1.124"
"Influenza Death (<65 years of age)","San Joaquin","2014","Female","4","356979","1.121"
"Influenza Death (<65 years of age)","San Joaquin","2014","Male","4","354818","1.127"
"Influenza Death (<65 years of age)","San Luis Obispo","2009","Total","1","268224","0.373"
"Influenza Death (<65 years of age)","San Luis Obispo","2009","Female","0","130832","0"
"Influenza Death (<65 years of age)","San Luis Obispo","2009","Male","1","137392","0.728"
"Influenza Death (<65 years of age)","San Luis Obispo","2010","Total","0","269677","0"
"Influenza Death (<65 years of age)","San Luis Obispo","2010","Female","0","131413","0"
"Influenza Death (<65 years of age)","San Luis Obispo","2010","Male","0","138264","0"
"Influenza Death (<65 years of age)","San Luis Obispo","2011","Total","0","270013","0"
"Influenza Death (<65 years of age)","San Luis Obispo","2011","Female","0","131572","0"
"Influenza Death (<65 years of age)","San Luis Obispo","2011","Male","0","138441","0"
"Influenza Death (<65 years of age)","San Luis Obispo","2012","Total","0","270637","0"
"Influenza Death (<65 years of age)","San Luis Obispo","2012","Female","0","131899","0"
"Influenza Death (<65 years of age)","San Luis Obispo","2012","Male","0","138738","0"
"Influenza Death (<65 years of age)","San Luis Obispo","2013","Total","4","271584","1.473"
"Influenza Death (<65 years of age)","San Luis Obispo","2013","Female","4","132391","3.021"
"Influenza Death (<65 years of age)","San Luis Obispo","2013","Male","0","139193","0"
"Influenza Death (<65 years of age)","San Luis Obispo","2014","Total","1","273323","0.366"
"Influenza Death (<65 years of age)","San Luis Obispo","2014","Female","0","133302","0"
"Influenza Death (<65 years of age)","San Luis Obispo","2014","Male","1","140021","0.714"
"Influenza Death (<65 years of age)","San Mateo","2009","Total","11","716264","1.536"
"Influenza Death (<65 years of age)","San Mateo","2009","Female","6","363936","1.649"
"Influenza Death (<65 years of age)","San Mateo","2009","Male","5","352328","1.419"
"Influenza Death (<65 years of age)","San Mateo","2010","Total","0","719667","0"
"Influenza Death (<65 years of age)","San Mateo","2010","Female","0","365830","0"
"Influenza Death (<65 years of age)","San Mateo","2010","Male","0","353837","0"
"Influenza Death (<65 years of age)","San Mateo","2011","Total","1","728006","0.137"
"Influenza Death (<65 years of age)","San Mateo","2011","Female","0","370075","0"
"Influenza Death (<65 years of age)","San Mateo","2011","Male","1","357931","0.279"
"Influenza Death (<65 years of age)","San Mateo","2012","Total","4","736019","0.543"
"Influenza Death (<65 years of age)","San Mateo","2012","Female","0","374158","0"
"Influenza Death (<65 years of age)","San Mateo","2012","Male","4","361861","1.105"
"Influenza Death (<65 years of age)","San Mateo","2013","Total","5","742256","0.674"
"Influenza Death (<65 years of age)","San Mateo","2013","Female","2","377244","0.53"
"Influenza Death (<65 years of age)","San Mateo","2013","Male","3","365012","0.822"
"Influenza Death (<65 years of age)","San Mateo","2014","Total","5","748438","0.668"
"Influenza Death (<65 years of age)","San Mateo","2014","Female","4","380349","1.052"
"Influenza Death (<65 years of age)","San Mateo","2014","Male","1","368089","0.272"
"Influenza Death (<65 years of age)","Santa Barbara","2009","Total","5","422423","1.184"
"Influenza Death (<65 years of age)","Santa Barbara","2009","Female","4","210296","1.902"
"Influenza Death (<65 years of age)","Santa Barbara","2009","Male","1","212127","0.471"
"Influenza Death (<65 years of age)","Santa Barbara","2010","Total","0","424020","0"
"Influenza Death (<65 years of age)","Santa Barbara","2010","Female","0","211115","0"
"Influenza Death (<65 years of age)","Santa Barbara","2010","Male","0","212905","0"
"Influenza Death (<65 years of age)","Santa Barbara","2011","Total","0","425685","0"
"Influenza Death (<65 years of age)","Santa Barbara","2011","Female","0","211814","0"
"Influenza Death (<65 years of age)","Santa Barbara","2011","Male","0","213871","0"
"Influenza Death (<65 years of age)","Santa Barbara","2012","Total","0","426063","0"
"Influenza Death (<65 years of age)","Santa Barbara","2012","Female","0","211798","0"
"Influenza Death (<65 years of age)","Santa Barbara","2012","Male","0","214265","0"
"Influenza Death (<65 years of age)","Santa Barbara","2013","Total","3","432110","0.694"
"Influenza Death (<65 years of age)","Santa Barbara","2013","Female","1","214964","0.465"
"Influenza Death (<65 years of age)","Santa Barbara","2013","Male","2","217146","0.921"
"Influenza Death (<65 years of age)","Santa Barbara","2014","Total","2","436516","0.458"
"Influenza Death (<65 years of age)","Santa Barbara","2014","Female","2","217149","0.921"
"Influenza Death (<65 years of age)","Santa Barbara","2014","Male","0","219367","0"
"Influenza Death (<65 years of age)","Santa Clara","2009","Total","17","1774890","0.958"
"Influenza Death (<65 years of age)","Santa Clara","2009","Female","9","882602","1.02"
"Influenza Death (<65 years of age)","Santa Clara","2009","Male","8","892288","0.897"
"Influenza Death (<65 years of age)","Santa Clara","2010","Total","0","1786533","0"
"Influenza Death (<65 years of age)","Santa Clara","2010","Female","0","890176","0"
"Influenza Death (<65 years of age)","Santa Clara","2010","Male","0","896357","0"
"Influenza Death (<65 years of age)","Santa Clara","2011","Total","5","1807361","0.277"
"Influenza Death (<65 years of age)","Santa Clara","2011","Female","2","900923","0.222"
"Influenza Death (<65 years of age)","Santa Clara","2011","Male","3","906438","0.331"
"Influenza Death (<65 years of age)","Santa Clara","2012","Total","3","1827313","0.164"
"Influenza Death (<65 years of age)","Santa Clara","2012","Female","3","911248","0.329"
"Influenza Death (<65 years of age)","Santa Clara","2012","Male","0","916065","0"
"Influenza Death (<65 years of age)","Santa Clara","2013","Total","19","1853223","1.025"
"Influenza Death (<65 years of age)","Santa Clara","2013","Female","8","924969","0.865"
"Influenza Death (<65 years of age)","Santa Clara","2013","Male","11","928254","1.185"
"Influenza Death (<65 years of age)","Santa Clara","2014","Total","14","1874526","0.747"
"Influenza Death (<65 years of age)","Santa Clara","2014","Female","7","936291","0.748"
"Influenza Death (<65 years of age)","Santa Clara","2014","Male","7","938235","0.746"
"Influenza Death (<65 years of age)","Santa Cruz","2009","Total","2","261912","0.764"
"Influenza Death (<65 years of age)","Santa Cruz","2009","Female","2","131177","1.525"
"Influenza Death (<65 years of age)","Santa Cruz","2009","Male","0","130735","0"
"Influenza Death (<65 years of age)","Santa Cruz","2010","Total","0","263182","0"
"Influenza Death (<65 years of age)","Santa Cruz","2010","Female","0","131911","0"
"Influenza Death (<65 years of age)","Santa Cruz","2010","Male","0","131271","0"
"Influenza Death (<65 years of age)","Santa Cruz","2011","Total","4","265526","1.506"
"Influenza Death (<65 years of age)","Santa Cruz","2011","Female","2","132997","1.504"
"Influenza Death (<65 years of age)","Santa Cruz","2011","Male","2","132529","1.509"
"Influenza Death (<65 years of age)","Santa Cruz","2012","Total","0","268607","0"
"Influenza Death (<65 years of age)","Santa Cruz","2012","Female","0","134421","0"
"Influenza Death (<65 years of age)","Santa Cruz","2012","Male","0","134186","0"
"Influenza Death (<65 years of age)","Santa Cruz","2013","Total","2","270734","0.739"
"Influenza Death (<65 years of age)","Santa Cruz","2013","Female","0","135411","0"
"Influenza Death (<65 years of age)","Santa Cruz","2013","Male","2","135323","1.478"
"Influenza Death (<65 years of age)","Santa Cruz","2014","Total","3","271857","1.104"
"Influenza Death (<65 years of age)","Santa Cruz","2014","Female","0","135956","0"
"Influenza Death (<65 years of age)","Santa Cruz","2014","Male","3","135901","2.207"
"Influenza Death (<65 years of age)","Shasta","2009","Total","0","176881","0"
"Influenza Death (<65 years of age)","Shasta","2009","Female","0","89964","0"
"Influenza Death (<65 years of age)","Shasta","2009","Male","0","86917","0"
"Influenza Death (<65 years of age)","Shasta","2010","Total","0","177457","0"
"Influenza Death (<65 years of age)","Shasta","2010","Female","0","90196","0"
"Influenza Death (<65 years of age)","Shasta","2010","Male","0","87261","0"
"Influenza Death (<65 years of age)","Shasta","2011","Total","0","178006","0"
"Influenza Death (<65 years of age)","Shasta","2011","Female","0","90445","0"
"Influenza Death (<65 years of age)","Shasta","2011","Male","0","87561","0"
"Influenza Death (<65 years of age)","Shasta","2012","Total","0","178402","0"
"Influenza Death (<65 years of age)","Shasta","2012","Female","0","90613","0"
"Influenza Death (<65 years of age)","Shasta","2012","Male","0","87789","0"
"Influenza Death (<65 years of age)","Shasta","2013","Total","2","178127","1.123"
"Influenza Death (<65 years of age)","Shasta","2013","Female","1","90461","1.105"
"Influenza Death (<65 years of age)","Shasta","2013","Male","1","87666","1.141"
"Influenza Death (<65 years of age)","Shasta","2014","Total","1","178522","0.56"
"Influenza Death (<65 years of age)","Shasta","2014","Female","0","90621","0"
"Influenza Death (<65 years of age)","Shasta","2014","Male","1","87901","1.138"
"Influenza Death (<65 years of age)","Sierra","2009","Total","0","3243","0"
"Influenza Death (<65 years of age)","Sierra","2009","Female","0","1601","0"
